Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgTalkSeconds,Hour
ID1605,Greg,2021-01-29,1900-01-01 13:12:00,Contract related,Y,Y,102.0,1900-01-01 00:04:45,3.0,285.0,13
ID1606,Dan,2021-01-29,1900-01-01 13:12:00,Admin Support,Y,N,75.0,1900-01-01 00:05:30,3.0,330.0,13
ID1607,Becky,2021-01-29,1900-01-01 13:37:55,Contract related,Y,Y,14.0,1900-01-01 00:02:10,4.0,130.0,13
ID1608,Dan,2021-01-29,1900-01-01 13:37:55,Payment related,Y,Y,77.0,1900-01-01 00:02:36,3.0,156.0,13
ID1609,Diane,2021-01-29,1900-01-01 14:11:02,Streaming,Y,N,83.0,1900-01-01 00:00:34,4.0,34.0,14
ID1610,Stewart,2021-01-29,1900-01-01 14:11:02,Technical Support,N,N,,,,,14
ID1611,Stewart,2021-01-29,1900-01-01 14:32:38,Contract related,N,N,,,,,14
ID1612,Dan,2021-01-29,1900-01-01 14:32:38,Admin Support,Y,Y,65.0,1900-01-01 00:05:13,5.0,313.0,14
ID1613,Becky,2021-01-29,1900-01-01 14:49:55,Contract related,Y,Y,23.0,1900-01-01 00:00:45,4.0,45.0,14
ID1614,Jim,2021-01-29,1900-01-01 14:49:55,Streaming,Y,Y,34.0,1900-01-01 00:03:54,3.0,234.0,14
ID1615,Diane,2021-01-29,1900-01-01 15:08:38,Technical Support,Y,Y,45.0,1900-01-01 00:05:51,3.0,351.0,15
ID1616,Diane,2021-01-29,1900-01-01 15:08:38,Technical Support,Y,Y,29.0,1900-01-01 00:04:48,3.0,288.0,15
ID1617,Stewart,2021-01-29,1900-01-01 15:21:36,Contract related,Y,Y,84.0,1900-01-01 00:06:43,3.0,403.0,15
ID1618,Joe,2021-01-29,1900-01-01 15:21:36,Payment related,Y,N,105.0,1900-01-01 00:02:23,3.0,143.0,15
ID1619,Diane,2021-01-29,1900-01-01 15:44:38,Payment related,Y,Y,75.0,1900-01-01 00:04:18,2.0,258.0,15
ID1620,Jim,2021-01-29,1900-01-01 15:44:38,Contract related,Y,Y,20.0,1900-01-01 00:06:53,3.0,413.0,15
ID1621,Greg,2021-01-29,1900-01-01 15:46:05,Admin Support,Y,Y,88.0,1900-01-01 00:05:50,5.0,350.0,15
ID1622,Stewart,2021-01-29,1900-01-01 15:46:05,Technical Support,Y,Y,93.0,1900-01-01 00:03:09,5.0,189.0,15
ID1623,Dan,2021-01-29,1900-01-01 15:51:50,Technical Support,Y,Y,65.0,1900-01-01 00:01:48,3.0,108.0,15
ID1624,Becky,2021-01-29,1900-01-01 15:51:50,Payment related,N,N,,,,,15
ID1625,Joe,2021-01-29,1900-01-01 16:10:34,Streaming,N,N,,,,,16
ID1626,Joe,2021-01-29,1900-01-01 16:10:34,Technical Support,N,N,,,,,16
ID1627,Greg,2021-01-29,1900-01-01 17:12:29,Payment related,Y,N,124.0,1900-01-01 00:04:18,5.0,258.0,17
ID1628,Martha,2021-01-29,1900-01-01 17:12:29,Contract related,Y,Y,44.0,1900-01-01 00:02:37,4.0,157.0,17
ID1629,Greg,2021-01-29,1900-01-01 17:41:17,Admin Support,Y,Y,28.0,1900-01-01 00:00:39,4.0,39.0,17
ID1630,Diane,2021-01-29,1900-01-01 17:41:17,Streaming,Y,N,43.0,1900-01-01 00:02:08,4.0,128.0,17
ID1631,Stewart,2021-01-29,1900-01-01 17:52:48,Technical Support,N,N,,,,,17
ID1632,Stewart,2021-01-29,1900-01-01 17:52:48,Admin Support,Y,Y,53.0,1900-01-01 00:01:44,4.0,104.0,17
ID1633,Diane,2021-01-30,1900-01-01 09:05:46,Contract related,Y,Y,84.0,1900-01-01 00:01:42,4.0,102.0,9
ID1634,Becky,2021-01-30,1900-01-01 09:05:46,Payment related,Y,Y,84.0,1900-01-01 00:04:58,5.0,298.0,9
ID1635,Dan,2021-01-30,1900-01-01 09:47:31,Admin Support,Y,Y,12.0,1900-01-01 00:05:56,5.0,356.0,9
ID1636,Jim,2021-01-30,1900-01-01 09:47:31,Contract related,Y,Y,85.0,1900-01-01 00:03:42,3.0,222.0,9
ID1637,Diane,2021-01-30,1900-01-01 09:53:17,Streaming,Y,Y,124.0,1900-01-01 00:01:01,4.0,61.0,9
ID1638,Becky,2021-01-30,1900-01-01 09:53:17,Payment related,Y,N,92.0,1900-01-01 00:02:01,5.0,121.0,9
ID1639,Stewart,2021-01-30,1900-01-01 10:07:41,Technical Support,Y,Y,116.0,1900-01-01 00:03:30,1.0,210.0,10
ID1640,Joe,2021-01-30,1900-01-01 10:07:41,Streaming,Y,Y,118.0,1900-01-01 00:02:46,2.0,166.0,10
ID1641,Greg,2021-01-30,1900-01-01 10:09:07,Technical Support,Y,Y,99.0,1900-01-01 00:02:32,2.0,152.0,10
ID1642,Joe,2021-01-30,1900-01-01 10:09:07,Payment related,Y,Y,77.0,1900-01-01 00:04:24,4.0,264.0,10
ID1643,Jim,2021-01-30,1900-01-01 10:27:50,Technical Support,Y,Y,57.0,1900-01-01 00:04:26,5.0,266.0,10
ID1644,Martha,2021-01-30,1900-01-01 10:27:50,Streaming,Y,Y,113.0,1900-01-01 00:02:34,3.0,154.0,10
ID1645,Becky,2021-01-30,1900-01-01 10:40:48,Payment related,Y,Y,22.0,1900-01-01 00:00:43,3.0,43.0,10
ID1646,Diane,2021-01-30,1900-01-01 10:40:48,Payment related,Y,Y,20.0,1900-01-01 00:04:58,4.0,298.0,10
ID1647,Dan,2021-01-30,1900-01-01 11:12:29,Streaming,N,N,,,,,11
ID1648,Jim,2021-01-30,1900-01-01 11:12:29,Technical Support,Y,Y,23.0,1900-01-01 00:05:59,5.0,359.0,11
ID1649,Jim,2021-01-30,1900-01-01 11:26:53,Contract related,Y,Y,79.0,1900-01-01 00:04:34,4.0,274.0,11
ID1650,Stewart,2021-01-30,1900-01-01 11:26:53,Contract related,Y,N,94.0,1900-01-01 00:06:56,5.0,416.0,11
ID1651,Jim,2021-01-30,1900-01-01 11:52:48,Technical Support,Y,Y,118.0,1900-01-01 00:02:13,4.0,133.0,11
ID1652,Martha,2021-01-30,1900-01-01 11:52:48,Admin Support,Y,N,68.0,1900-01-01 00:02:38,2.0,158.0,11
ID1653,Diane,2021-01-30,1900-01-01 12:17:17,Streaming,Y,Y,53.0,1900-01-01 00:01:24,3.0,84.0,12
ID1654,Stewart,2021-01-30,1900-01-01 12:17:17,Admin Support,Y,Y,52.0,1900-01-01 00:06:10,3.0,370.0,12
ID1655,Dan,2021-01-30,1900-01-01 12:23:02,Payment related,Y,Y,13.0,1900-01-01 00:05:51,3.0,351.0,12
ID1656,Diane,2021-01-30,1900-01-01 12:23:02,Contract related,Y,Y,78.0,1900-01-01 00:04:34,5.0,274.0,12
ID1657,Dan,2021-01-30,1900-01-01 12:37:26,Contract related,Y,Y,32.0,1900-01-01 00:02:05,4.0,125.0,12
ID1658,Martha,2021-01-30,1900-01-01 12:37:26,Contract related,N,N,,,,,12
ID1659,Martha,2021-01-30,1900-01-01 12:40:19,Admin Support,Y,Y,13.0,1900-01-01 00:02:03,4.0,123.0,12
ID1660,Greg,2021-01-30,1900-01-01 12:40:19,Streaming,Y,N,91.0,1900-01-01 00:04:01,3.0,241.0,12
ID1661,Jim,2021-01-30,1900-01-01 12:44:38,Admin Support,Y,Y,41.0,1900-01-01 00:01:28,3.0,88.0,12
ID1662,Becky,2021-01-30,1900-01-01 12:44:38,Streaming,Y,Y,69.0,1900-01-01 00:06:58,2.0,418.0,12
ID1663,Stewart,2021-01-30,1900-01-01 12:48:58,Payment related,Y,Y,116.0,1900-01-01 00:06:13,4.0,373.0,12
ID1664,Becky,2021-01-30,1900-01-01 12:48:58,Payment related,Y,N,98.0,1900-01-01 00:06:11,5.0,371.0,12
ID1665,Dan,2021-01-30,1900-01-01 12:51:50,Payment related,Y,Y,16.0,1900-01-01 00:04:08,1.0,248.0,12
ID1666,Martha,2021-01-30,1900-01-01 12:51:50,Technical Support,Y,Y,43.0,1900-01-01 00:01:54,1.0,114.0,12
ID1667,Dan,2021-01-30,1900-01-01 13:03:22,Streaming,Y,Y,17.0,1900-01-01 00:03:40,5.0,220.0,13
ID1668,Becky,2021-01-30,1900-01-01 13:03:22,Technical Support,Y,Y,27.0,1900-01-01 00:02:47,5.0,167.0,13
ID1669,Becky,2021-01-30,1900-01-01 13:39:22,Admin Support,Y,Y,88.0,1900-01-01 00:06:12,5.0,372.0,13
ID1670,Dan,2021-01-30,1900-01-01 13:39:22,Technical Support,Y,N,45.0,1900-01-01 00:06:50,4.0,410.0,13
ID1671,Joe,2021-01-30,1900-01-01 14:00:58,Technical Support,Y,N,19.0,1900-01-01 00:02:16,4.0,136.0,14
ID1672,Joe,2021-01-30,1900-01-01 14:00:58,Payment related,N,N,,,,,14
ID1673,Stewart,2021-01-30,1900-01-01 14:09:36,Contract related,Y,Y,85.0,1900-01-01 00:03:04,4.0,184.0,14
ID1674,Stewart,2021-01-30,1900-01-01 14:09:36,Payment related,N,N,,,,,14
ID1675,Stewart,2021-01-30,1900-01-01 14:11:02,Payment related,Y,N,122.0,1900-01-01 00:03:36,3.0,216.0,14
ID1676,Becky,2021-01-30,1900-01-01 14:11:02,Technical Support,Y,Y,78.0,1900-01-01 00:05:41,2.0,341.0,14
ID1677,Joe,2021-01-30,1900-01-01 14:36:58,Payment related,Y,N,68.0,1900-01-01 00:01:05,2.0,65.0,14
ID1678,Greg,2021-01-30,1900-01-01 14:36:58,Streaming,Y,Y,33.0,1900-01-01 00:04:35,3.0,275.0,14
ID1679,Becky,2021-01-30,1900-01-01 15:00:00,Payment related,Y,Y,19.0,1900-01-01 00:05:57,1.0,357.0,15
ID1680,Martha,2021-01-30,1900-01-01 15:00:00,Contract related,Y,Y,97.0,1900-01-01 00:06:53,5.0,413.0,15
ID1681,Joe,2021-01-30,1900-01-01 15:38:53,Payment related,Y,Y,33.0,1900-01-01 00:01:19,2.0,79.0,15
ID1682,Martha,2021-01-30,1900-01-01 15:38:53,Admin Support,Y,Y,124.0,1900-01-01 00:04:48,5.0,288.0,15
ID1683,Stewart,2021-01-30,1900-01-01 15:44:38,Admin Support,Y,Y,78.0,1900-01-01 00:05:09,1.0,309.0,15
ID1684,Diane,2021-01-30,1900-01-01 15:44:38,Payment related,N,N,,,,,15
ID1685,Dan,2021-01-30,1900-01-01 15:51:50,Technical Support,Y,Y,111.0,1900-01-01 00:02:35,5.0,155.0,15
ID1686,Diane,2021-01-30,1900-01-01 15:51:50,Contract related,Y,Y,27.0,1900-01-01 00:03:37,5.0,217.0,15
ID1687,Dan,2021-01-30,1900-01-01 15:59:02,Technical Support,Y,Y,18.0,1900-01-01 00:04:41,3.0,281.0,15
ID1688,Greg,2021-01-30,1900-01-01 15:59:02,Streaming,Y,Y,31.0,1900-01-01 00:04:18,4.0,258.0,15
ID1689,Stewart,2021-01-30,1900-01-01 16:13:26,Admin Support,Y,N,65.0,1900-01-01 00:03:41,4.0,221.0,16
ID1690,Becky,2021-01-30,1900-01-01 16:13:26,Admin Support,N,N,,,,,16
ID1691,Becky,2021-01-30,1900-01-01 16:19:12,Technical Support,Y,Y,91.0,1900-01-01 00:00:50,3.0,50.0,16
ID1692,Stewart,2021-01-30,1900-01-01 16:19:12,Technical Support,Y,Y,71.0,1900-01-01 00:01:27,2.0,87.0,16
ID1693,Greg,2021-01-30,1900-01-01 16:19:12,Contract related,N,N,,,,,16
ID1694,Stewart,2021-01-30,1900-01-01 16:19:12,Contract related,Y,Y,78.0,1900-01-01 00:04:26,3.0,266.0,16
ID1695,Jim,2021-01-30,1900-01-01 16:32:10,Technical Support,N,N,,,,,16
ID1696,Jim,2021-01-30,1900-01-01 16:32:10,Contract related,N,N,,,,,16
ID1697,Dan,2021-01-30,1900-01-01 16:49:26,Technical Support,N,N,,,,,16
ID1698,Jim,2021-01-30,1900-01-01 16:49:26,Admin Support,Y,Y,107.0,1900-01-01 00:03:17,3.0,197.0,16
ID1699,Dan,2021-01-30,1900-01-01 16:52:19,Streaming,Y,Y,17.0,1900-01-01 00:03:12,3.0,192.0,16
ID1700,Becky,2021-01-30,1900-01-01 16:52:19,Contract related,Y,Y,53.0,1900-01-01 00:03:40,1.0,220.0,16
ID1701,Diane,2021-01-30,1900-01-01 17:09:36,Technical Support,Y,Y,49.0,1900-01-01 00:06:33,5.0,393.0,17
ID1702,Greg,2021-01-30,1900-01-01 17:09:36,Streaming,Y,Y,33.0,1900-01-01 00:01:05,5.0,65.0,17
ID1703,Diane,2021-01-30,1900-01-01 17:12:29,Streaming,Y,Y,103.0,1900-01-01 00:03:39,2.0,219.0,17
ID1704,Greg,2021-01-30,1900-01-01 17:12:29,Payment related,Y,Y,114.0,1900-01-01 00:03:22,3.0,202.0,17
ID1705,Stewart,2021-01-30,1900-01-01 17:18:14,Contract related,N,N,,,,,17
ID1706,Jim,2021-01-30,1900-01-01 17:18:14,Admin Support,N,N,,,,,17
ID1707,Martha,2021-01-30,1900-01-01 17:25:26,Payment related,N,N,,,,,17
ID1708,Dan,2021-01-30,1900-01-01 17:25:26,Streaming,Y,Y,38.0,1900-01-01 00:06:51,2.0,411.0,17
ID1709,Stewart,2021-01-30,1900-01-01 17:29:46,Contract related,Y,N,50.0,1900-01-01 00:01:19,2.0,79.0,17
ID1710,Becky,2021-01-30,1900-01-01 17:29:46,Contract related,Y,N,33.0,1900-01-01 00:03:56,4.0,236.0,17
ID1711,Stewart,2021-01-30,1900-01-01 17:31:12,Payment related,Y,Y,97.0,1900-01-01 00:02:52,3.0,172.0,17
ID1712,Jim,2021-01-30,1900-01-01 17:31:12,Streaming,Y,Y,20.0,1900-01-01 00:05:07,5.0,307.0,17
ID1713,Dan,2021-01-31,1900-01-01 09:00:00,Payment related,Y,N,100.0,1900-01-01 00:06:22,5.0,382.0,9
ID1714,Becky,2021-01-31,1900-01-01 09:00:00,Payment related,Y,Y,114.0,1900-01-01 00:05:42,4.0,342.0,9
ID1715,Greg,2021-01-31,1900-01-01 09:08:38,Payment related,Y,Y,27.0,1900-01-01 00:03:12,3.0,192.0,9
ID1716,Joe,2021-01-31,1900-01-01 09:08:38,Contract related,Y,Y,119.0,1900-01-01 00:02:42,4.0,162.0,9
ID1717,Becky,2021-01-31,1900-01-01 09:14:24,Technical Support,Y,Y,30.0,1900-01-01 00:00:59,5.0,59.0,9
ID1718,Stewart,2021-01-31,1900-01-01 09:14:24,Contract related,Y,Y,23.0,1900-01-01 00:06:40,3.0,400.0,9
ID1719,Diane,2021-01-31,1900-01-01 09:24:29,Contract related,Y,Y,32.0,1900-01-01 00:06:00,1.0,360.0,9
ID1720,Greg,2021-01-31,1900-01-01 09:24:29,Streaming,N,N,,,,,9
ID1721,Diane,2021-01-31,1900-01-01 09:27:22,Payment related,Y,N,67.0,1900-01-01 00:00:58,1.0,58.0,9
ID1722,Becky,2021-01-31,1900-01-01 09:27:22,Streaming,Y,Y,16.0,1900-01-01 00:05:36,5.0,336.0,9
ID1723,Stewart,2021-01-31,1900-01-01 09:30:14,Contract related,Y,Y,120.0,1900-01-01 00:03:10,1.0,190.0,9
ID1724,Joe,2021-01-31,1900-01-01 09:30:14,Payment related,Y,Y,73.0,1900-01-01 00:05:43,2.0,343.0,9
ID1725,Jim,2021-01-31,1900-01-01 11:32:38,Payment related,N,N,,,,,11
ID1726,Greg,2021-01-31,1900-01-01 11:32:38,Contract related,N,N,,,,,11
ID1727,Joe,2021-01-31,1900-01-01 11:35:31,Admin Support,N,N,,,,,11
ID1728,Joe,2021-01-31,1900-01-01 11:35:31,Contract related,Y,Y,88.0,1900-01-01 00:01:11,1.0,71.0,11
ID1729,Dan,2021-01-31,1900-01-01 11:39:50,Payment related,Y,Y,79.0,1900-01-01 00:01:21,5.0,81.0,11
ID1730,Joe,2021-01-31,1900-01-01 11:39:50,Technical Support,Y,Y,42.0,1900-01-01 00:01:40,5.0,100.0,11
ID1731,Dan,2021-01-31,1900-01-01 11:58:34,Contract related,N,N,,,,,11
ID1732,Diane,2021-01-31,1900-01-01 11:58:34,Payment related,Y,Y,38.0,1900-01-01 00:03:48,4.0,228.0,11
ID1733,Greg,2021-01-31,1900-01-01 12:00:00,Payment related,Y,Y,102.0,1900-01-01 00:03:48,3.0,228.0,12
ID1734,Dan,2021-01-31,1900-01-01 12:00:00,Technical Support,Y,Y,112.0,1900-01-01 00:06:43,3.0,403.0,12
ID1735,Jim,2021-01-31,1900-01-01 12:00:00,Technical Support,Y,Y,107.0,1900-01-01 00:03:14,1.0,194.0,12
ID1736,Stewart,2021-01-31,1900-01-01 12:00:00,Contract related,Y,Y,93.0,1900-01-01 00:02:39,5.0,159.0,12
ID1737,Diane,2021-01-31,1900-01-01 12:15:50,Payment related,Y,Y,37.0,1900-01-01 00:06:57,4.0,417.0,12
ID1738,Dan,2021-01-31,1900-01-01 12:15:50,Technical Support,Y,Y,29.0,1900-01-01 00:06:29,5.0,389.0,12
ID1739,Stewart,2021-01-31,1900-01-01 12:37:26,Payment related,Y,N,17.0,1900-01-01 00:03:49,5.0,229.0,12
ID1740,Jim,2021-01-31,1900-01-01 12:37:26,Streaming,N,N,,,,,12
ID1741,Dan,2021-01-31,1900-01-01 12:43:12,Technical Support,Y,Y,28.0,1900-01-01 00:06:11,4.0,371.0,12
ID1742,Dan,2021-01-31,1900-01-01 12:43:12,Payment related,Y,Y,16.0,1900-01-01 00:03:31,1.0,211.0,12
ID1743,Stewart,2021-01-31,1900-01-01 12:50:24,Admin Support,Y,Y,123.0,1900-01-01 00:06:18,2.0,378.0,12
ID1744,Martha,2021-01-31,1900-01-01 12:50:24,Contract related,N,N,,,,,12
ID1745,Jim,2021-01-31,1900-01-01 14:05:17,Payment related,Y,Y,124.0,1900-01-01 00:06:42,5.0,402.0,14
ID1746,Jim,2021-01-31,1900-01-01 14:05:17,Payment related,Y,Y,18.0,1900-01-01 00:06:16,1.0,376.0,14
ID1747,Becky,2021-01-31,1900-01-01 14:05:17,Payment related,Y,Y,95.0,1900-01-01 00:02:27,4.0,147.0,14
ID1748,Becky,2021-01-31,1900-01-01 14:05:17,Streaming,Y,Y,17.0,1900-01-01 00:05:25,3.0,325.0,14
ID1749,Jim,2021-01-31,1900-01-01 14:05:17,Technical Support,N,N,,,,,14
ID1750,Stewart,2021-01-31,1900-01-01 14:05:17,Payment related,Y,Y,75.0,1900-01-01 00:00:33,3.0,33.0,14
ID1751,Joe,2021-01-31,1900-01-01 14:44:10,Payment related,Y,Y,37.0,1900-01-01 00:05:46,4.0,346.0,14
ID1752,Martha,2021-01-31,1900-01-01 14:44:10,Streaming,Y,Y,36.0,1900-01-01 00:01:26,3.0,86.0,14
ID1753,Diane,2021-01-31,1900-01-01 15:01:26,Technical Support,Y,Y,113.0,1900-01-01 00:02:32,1.0,152.0,15
ID1754,Diane,2021-01-31,1900-01-01 15:01:26,Streaming,Y,Y,93.0,1900-01-01 00:02:19,4.0,139.0,15
ID1755,Dan,2021-01-31,1900-01-01 15:04:19,Technical Support,Y,Y,24.0,1900-01-01 00:04:51,1.0,291.0,15
ID1756,Diane,2021-01-31,1900-01-01 15:04:19,Streaming,Y,Y,92.0,1900-01-01 00:02:28,3.0,148.0,15
ID1757,Jim,2021-01-31,1900-01-01 15:38:53,Streaming,N,N,,,,,15
ID1758,Dan,2021-01-31,1900-01-01 15:38:53,Contract related,Y,Y,20.0,1900-01-01 00:01:19,4.0,79.0,15
ID1759,Jim,2021-01-31,1900-01-01 15:56:10,Admin Support,Y,Y,50.0,1900-01-01 00:00:31,2.0,31.0,15
ID1760,Martha,2021-01-31,1900-01-01 15:56:10,Admin Support,N,N,,,,,15
ID1761,Stewart,2021-01-31,1900-01-01 16:09:07,Contract related,Y,Y,103.0,1900-01-01 00:06:14,4.0,374.0,16
ID1762,Becky,2021-01-31,1900-01-01 16:09:07,Contract related,Y,Y,81.0,1900-01-01 00:03:26,2.0,206.0,16
ID1763,Stewart,2021-01-31,1900-01-01 16:09:07,Streaming,Y,Y,48.0,1900-01-01 00:03:57,5.0,237.0,16
ID1764,Dan,2021-01-31,1900-01-01 16:09:07,Streaming,Y,Y,92.0,1900-01-01 00:06:01,3.0,361.0,16
ID1765,Greg,2021-01-31,1900-01-01 16:20:38,Streaming,Y,Y,95.0,1900-01-01 00:05:01,3.0,301.0,16
ID1766,Becky,2021-01-31,1900-01-01 16:20:38,Contract related,Y,Y,49.0,1900-01-01 00:01:58,3.0,118.0,16
ID1767,Becky,2021-01-31,1900-01-01 16:56:38,Contract related,Y,Y,58.0,1900-01-01 00:04:42,5.0,282.0,16
ID1768,Dan,2021-01-31,1900-01-01 16:56:38,Streaming,N,N,,,,,16
ID1769,Dan,2021-01-31,1900-01-01 17:08:10,Admin Support,N,N,,,,,17
ID1770,Diane,2021-01-31,1900-01-01 17:08:10,Payment related,Y,Y,78.0,1900-01-01 00:01:03,4.0,63.0,17
ID1771,Jim,2021-01-31,1900-01-01 17:34:05,Admin Support,Y,Y,91.0,1900-01-01 00:02:59,3.0,179.0,17
ID1772,Greg,2021-01-31,1900-01-01 17:34:05,Technical Support,Y,Y,121.0,1900-01-01 00:06:01,2.0,361.0,17
ID1773,Dan,2021-02-01,1900-01-01 09:18:43,Contract related,N,N,,,,,9
ID1774,Martha,2021-02-01,1900-01-01 09:18:43,Admin Support,Y,Y,38.0,1900-01-01 00:05:41,3.0,341.0,9
ID1775,Becky,2021-02-01,1900-01-01 09:24:29,Technical Support,Y,Y,44.0,1900-01-01 00:02:15,2.0,135.0,9
ID1776,Diane,2021-02-01,1900-01-01 09:24:29,Contract related,Y,Y,64.0,1900-01-01 00:03:09,3.0,189.0,9
ID1777,Jim,2021-02-01,1900-01-01 09:25:55,Technical Support,N,N,,,,,9
ID1778,Becky,2021-02-01,1900-01-01 09:25:55,Payment related,Y,N,125.0,1900-01-01 00:06:46,4.0,406.0,9
ID1779,Martha,2021-02-01,1900-01-01 09:37:26,Technical Support,Y,Y,47.0,1900-01-01 00:01:25,4.0,85.0,9
ID1780,Martha,2021-02-01,1900-01-01 09:37:26,Technical Support,N,N,,,,,9
ID1781,Becky,2021-02-01,1900-01-01 09:37:26,Contract related,N,N,,,,,9
ID1782,Jim,2021-02-01,1900-01-01 09:37:26,Admin Support,Y,Y,116.0,1900-01-01 00:04:22,3.0,262.0,9
ID1783,Diane,2021-02-01,1900-01-01 10:07:41,Payment related,Y,Y,13.0,1900-01-01 00:01:56,4.0,116.0,10
ID1784,Greg,2021-02-01,1900-01-01 10:07:41,Contract related,Y,Y,124.0,1900-01-01 00:03:21,5.0,201.0,10
ID1785,Becky,2021-02-01,1900-01-01 10:32:10,Admin Support,N,N,,,,,10
ID1786,Greg,2021-02-01,1900-01-01 10:32:10,Technical Support,Y,Y,46.0,1900-01-01 00:02:10,5.0,130.0,10
ID1787,Greg,2021-02-01,1900-01-01 11:15:22,Technical Support,Y,Y,11.0,1900-01-01 00:03:08,3.0,188.0,11
ID1788,Greg,2021-02-01,1900-01-01 11:15:22,Payment related,Y,N,62.0,1900-01-01 00:03:57,3.0,237.0,11
ID1789,Greg,2021-02-01,1900-01-01 11:18:14,Streaming,N,N,,,,,11
ID1790,Stewart,2021-02-01,1900-01-01 11:18:14,Admin Support,Y,Y,61.0,1900-01-01 00:02:56,5.0,176.0,11
ID1791,Dan,2021-02-01,1900-01-01 12:07:12,Technical Support,N,N,,,,,12
ID1792,Joe,2021-02-01,1900-01-01 12:07:12,Technical Support,Y,Y,29.0,1900-01-01 00:06:48,5.0,408.0,12
ID1793,Dan,2021-02-01,1900-01-01 12:18:43,Contract related,Y,Y,109.0,1900-01-01 00:00:52,3.0,52.0,12
ID1794,Dan,2021-02-01,1900-01-01 12:18:43,Contract related,Y,Y,52.0,1900-01-01 00:05:58,3.0,358.0,12
ID1795,Dan,2021-02-01,1900-01-01 12:31:41,Technical Support,Y,Y,117.0,1900-01-01 00:04:50,1.0,290.0,12
ID1796,Martha,2021-02-01,1900-01-01 12:31:41,Contract related,Y,Y,17.0,1900-01-01 00:03:37,3.0,217.0,12
ID1797,Jim,2021-02-01,1900-01-01 12:41:46,Streaming,Y,Y,46.0,1900-01-01 00:01:47,4.0,107.0,12
ID1798,Martha,2021-02-01,1900-01-01 12:41:46,Admin Support,Y,Y,60.0,1900-01-01 00:03:43,2.0,223.0,12
ID1799,Jim,2021-02-01,1900-01-01 13:01:55,Technical Support,Y,Y,53.0,1900-01-01 00:03:29,3.0,209.0,13
ID1800,Stewart,2021-02-01,1900-01-01 13:01:55,Payment related,Y,Y,72.0,1900-01-01 00:01:22,4.0,82.0,13
ID1801,Stewart,2021-02-01,1900-01-01 13:24:58,Payment related,Y,Y,113.0,1900-01-01 00:04:54,3.0,294.0,13
ID1802,Joe,2021-02-01,1900-01-01 13:24:58,Payment related,Y,Y,51.0,1900-01-01 00:02:57,4.0,177.0,13
ID1803,Jim,2021-02-01,1900-01-01 13:30:43,Admin Support,Y,Y,99.0,1900-01-01 00:01:30,4.0,90.0,13
ID1804,Dan,2021-02-01,1900-01-01 13:30:43,Streaming,Y,Y,99.0,1900-01-01 00:00:55,2.0,55.0,13
ID1805,Dan,2021-02-01,1900-01-01 13:36:29,Contract related,N,N,,,,,13
ID1806,Jim,2021-02-01,1900-01-01 13:36:29,Streaming,Y,Y,37.0,1900-01-01 00:03:02,4.0,182.0,13
ID1807,Martha,2021-02-01,1900-01-01 13:37:55,Contract related,Y,Y,115.0,1900-01-01 00:01:51,3.0,111.0,13
ID1808,Martha,2021-02-01,1900-01-01 13:37:55,Contract related,Y,Y,97.0,1900-01-01 00:03:00,5.0,180.0,13
ID1809,Becky,2021-02-01,1900-01-01 13:46:34,Contract related,N,N,,,,,13
ID1810,Dan,2021-02-01,1900-01-01 13:46:34,Contract related,Y,N,87.0,1900-01-01 00:06:47,5.0,407.0,13
ID1811,Becky,2021-02-01,1900-01-01 13:50:53,Payment related,Y,Y,97.0,1900-01-01 00:04:47,1.0,287.0,13
ID1812,Greg,2021-02-01,1900-01-01 13:50:53,Streaming,Y,N,119.0,1900-01-01 00:01:03,5.0,63.0,13
ID1813,Diane,2021-02-01,1900-01-01 13:58:05,Contract related,Y,Y,122.0,1900-01-01 00:02:18,3.0,138.0,13
ID1814,Becky,2021-02-01,1900-01-01 13:58:05,Contract related,Y,Y,60.0,1900-01-01 00:02:10,1.0,130.0,13
ID1815,Greg,2021-02-01,1900-01-01 14:16:48,Technical Support,Y,N,58.0,1900-01-01 00:02:19,2.0,139.0,14
ID1816,Greg,2021-02-01,1900-01-01 14:16:48,Admin Support,Y,Y,84.0,1900-01-01 00:06:27,4.0,387.0,14
ID1817,Joe,2021-02-01,1900-01-01 14:32:38,Payment related,N,N,,,,,14
ID1818,Dan,2021-02-01,1900-01-01 14:32:38,Payment related,Y,Y,72.0,1900-01-01 00:02:54,2.0,174.0,14
ID1819,Martha,2021-02-01,1900-01-01 14:35:31,Streaming,Y,Y,46.0,1900-01-01 00:03:02,4.0,182.0,14
ID1820,Martha,2021-02-01,1900-01-01 14:35:31,Payment related,Y,Y,101.0,1900-01-01 00:04:45,5.0,285.0,14
ID1821,Jim,2021-02-01,1900-01-01 15:28:48,Contract related,Y,Y,101.0,1900-01-01 00:04:50,2.0,290.0,15
ID1822,Jim,2021-02-01,1900-01-01 15:28:48,Admin Support,Y,Y,63.0,1900-01-01 00:05:50,1.0,350.0,15
ID1823,Jim,2021-02-01,1900-01-01 16:14:53,Payment related,Y,Y,125.0,1900-01-01 00:02:55,1.0,175.0,16
ID1824,Martha,2021-02-01,1900-01-01 16:14:53,Payment related,Y,Y,44.0,1900-01-01 00:00:41,5.0,41.0,16
